1,D01,33.6666666666666667,1.6666666666666667,34.8333333333333360,90.0
1,D02,34.3333333333333333,1.3333333333333333,35.6666666666666640,90.0
1,D03,34.6666666666666667,1.6666666666666667,36.5000000000000000,90.0
1,D04,33.3333333333333333,1.6666666666666667,37.3333333333333360,90.0
1,D05,33.0000000000000000,1.3333333333333333,38.1666666666666640,90.0
1,D06,33.6666666666666667,1.00000000000000000000,39.0000000000000000,90.0
1,D07,34.0000000000000000,1.3333333333333333,39.8333333333333360,90.0
1,D08,33.0000000000000000,1.00000000000000000000,40.6666666666666640,90.0
1,D09,34.3333333333333333,1.6666666666666667,41.5000000000000000,90.0
1,D10,33.3333333333333333,1.00000000000000000000,42.3333333333333300,90.0
2,D01,35.3333333333333333,0.33333333333333333333,34.8333333333333360,90.0
2,D02,34.6666666666666667,0.66666666666666666667,35.6666666666666640,90.0
2,D03,35.3333333333333333,0.66666666666666666667,36.5000000000000000,90.0
2,D04,34.3333333333333333,1.00000000000000000000,37.3333333333333360,90.0
2,D05,34.3333333333333333,0.66666666666666666667,38.1666666666666640,90.0
2,D06,35.0000000000000000,0.66666666666666666667,39.0000000000000000,90.0
2,D07,35.3333333333333333,0.33333333333333333333,39.8333333333333360,90.0
2,D08,35.0000000000000000,0.33333333333333333333,40.6666666666666640,90.0
2,D09,35.0000000000000000,0.33333333333333333333,41.5000000000000000,90.0
2,D10,35.3333333333333333,0.66666666666666666667,42.3333333333333300,90.0
3,D01,31.3333333333333333,1.6666666666666667,34.8333333333333360,34.0
3,D02,35.3333333333333333,1.00000000000000000000,35.6666666666666640,16.0
3,D03,35.3333333333333333,0.66666666666666666667,36.5000000000000000,17.0
3,D04,28.6666666666666667,2.0000000000000000,37.3333333333333360,16.0
3,D05,30.3333333333333333,2.3333333333333333,38.1666666666666640,32.0
3,D06,35.6666666666666667,0.66666666666666666667,39.0000000000000000,17.0
3,D07,31.0000000000000000,1.6666666666666667,39.8333333333333360,34.0
3,D08,33.0000000000000000,1.6666666666666667,40.6666666666666640,33.0
3,D09,34.6666666666666667,1.3333333333333333,41.5000000000000000,33.0
3,D10,35.0000000000000000,1.00000000000000000000,42.3333333333333300,17.0
4,D01,32.6666666666666667,1.6666666666666667,34.8333333333333360,10.0
4,D02,33.0000000000000000,2.0000000000000000,35.6666666666666640,16.0
4,D03,32.6666666666666667,1.3333333333333333,36.5000000000000000,17.0
4,D04,33.3333333333333333,1.6666666666666667,37.3333333333333360,14.0
4,D05,32.6666666666666667,0.66666666666666666667,38.1666666666666640,10.0
4,D06,33.3333333333333333,1.6666666666666667,39.0000000000000000,17.0
4,D07,32.3333333333333333,1.00000000000000000000,39.8333333333333360,15.0
4,D08,32.3333333333333333,1.3333333333333333,40.6666666666666640,11.0
4,D09,32.0000000000000000,1.00000000000000000000,41.5000000000000000,16.5
4,D10,32.6666666666666667,1.3333333333333333,42.3333333333333300,16.5
5,D01,27.0000000000000000,2.3333333333333333,34.8333333333333360,10.0
5,D02,29.3333333333333333,2.0000000000000000,35.6666666666666640,7.75
5,D03,32.0000000000000000,1.3333333333333333,36.5000000000000000,15.0
5,D04,24.3333333333333333,3.6666666666666667,37.3333333333333360,10.666666666666666
5,D05,25.3333333333333333,4.0000000000000000,38.1666666666666640,10.0
5,D06,30.6666666666666667,2.0000000000000000,39.0000000000000000,10.333333333333334
5,D07,25.3333333333333333,2.6666666666666667,39.8333333333333360,15.0
5,D08,28.3333333333333333,2.0000000000000000,40.6666666666666640,10.0
5,D09,30.0000000000000000,1.6666666666666667,41.5000000000000000,14.5
5,D10,30.0000000000000000,2.6666666666666667,42.3333333333333300,10.0
6,D01,28.3333333333333333,2.0000000000000000,34.8333333333333360,6.0
6,D02,29.6666666666666667,2.3333333333333333,35.6666666666666640,6.666666666666667
6,D03,32.3333333333333333,1.6666666666666667,36.5000000000000000,9.666666666666666
6,D04,26.0000000000000000,4.0000000000000000,37.3333333333333360,2.142857142857143
6,D05,27.6666666666666667,3.6666666666666667,38.1666666666666640,2.2857142857142856
6,D06,29.6666666666666667,2.0000000000000000,39.0000000000000000,7.333333333333333
6,D07,29.0000000000000000,3.3333333333333333,39.8333333333333360,2.6666666666666665
6,D08,28.6666666666666667,2.3333333333333333,40.6666666666666640,6.0
6,D09,31.3333333333333333,2.3333333333333333,41.5000000000000000,8.0
6,D10,30.3333333333333333,2.3333333333333333,42.3333333333333300,3.8333333333333335
7,D01,28.3333333333333333,2.0000000000000000,34.8333333333333360,6.0
7,D02,28.6666666666666667,1.3333333333333333,35.6666666666666640,5.5
7,D03,28.6666666666666667,2.0000000000000000,36.5000000000000000,9.666666666666666
7,D04,27.6666666666666667,2.3333333333333333,37.3333333333333360,2.142857142857143
7,D05,29.3333333333333333,2.6666666666666667,38.1666666666666640,2.2857142857142856
7,D06,29.6666666666666667,2.6666666666666667,39.0000000000000000,7.333333333333333
7,D07,29.3333333333333333,3.0000000000000000,39.8333333333333360,2.6666666666666665
7,D08,27.0000000000000000,1.3333333333333333,40.6666666666666640,5.25
7,D09,30.3333333333333333,2.3333333333333333,41.5000000000000000,7.75
7,D10,29.3333333333333333,2.0000000000000000,42.3333333333333300,3.8333333333333335
8,D01,28.0000000000000000,1.00000000000000000000,29.1666666666666680,5.75
8,D02,30.0000000000000000,0.66666666666666666667,29.9999999999999987,5.5
8,D03,30.0000000000000000,0.33333333333333333333,30.8333333333333333,8.0
8,D04,25.6666666666666667,1.6666666666666667,31.6666666666666680,2.142857142857143
8,D05,26.0000000000000000,1.3333333333333333,32.4999999999999973,2.2857142857142856
8,D06,30.0000000000000000,0.00000000000000000000,33.3333333333333333,5.2
8,D07,27.0000000000000000,1.00000000000000000000,34.1666666666666680,2.6666666666666665
8,D08,27.6666666666666667,0.66666666666666666667,34.9999999999999973,5.25
8,D09,29.6666666666666667,0.66666666666666666667,35.8333333333333333,7.75
8,D10,30.3333333333333333,0.66666666666666666667,36.6666666666666640,3.8333333333333335
9,D01,44.0000000000000000,1.00000000000000000000,46.8333333333333340,5.75
9,D02,45.3333333333333333,1.3333333333333333,47.6666666666666660,5.5
9,D03,45.3333333333333333,1.00000000000000000000,48.5000000000000000,8.0
9,D04,30.0000000000000000,1.5000000000000000,37.3333333333333360,3.6666666666666665
9,D05,21.6666666666666667,2.0000000000000000,50.1666666666666660,2.2857142857142856
9,D06,33.5000000000000000,2.0000000000000000,39.0000000000000000,7.333333333333333
9,D07,32.5000000000000000,2.5000000000000000,39.8333333333333360,4.0
9,D08,32.0000000000000000,2.0000000000000000,40.6666666666666640,5.25
9,D09,32.5000000000000000,2.0000000000000000,41.5000000000000000,7.75
9,D10,45.0000000000000000,1.00000000000000000000,54.3333333333333300,3.8333333333333335
10,D01,45.6666666666666667,0.33333333333333333333,45.8333333333333340,5.75
10,D02,46.0000000000000000,0.33333333333333333333,46.6666666666666660,5.5
10,D03,45.6666666666666667,0.33333333333333333333,47.5000000000000000,8.0
10,D04,32.0000000000000000,2.0000000000000000,37.3333333333333360,3.6666666666666665
10,D05,22.3333333333333333,1.00000000000000000000,49.1666666666666660,2.2857142857142856
10,D06,35.0000000000000000,0.50000000000000000000,39.0000000000000000,7.333333333333333
10,D07,35.5000000000000000,0.50000000000000000000,39.8333333333333360,4.0
10,D08,35.0000000000000000,0.50000000000000000000,40.6666666666666640,5.25
10,D09,35.5000000000000000,0.50000000000000000000,41.5000000000000000,7.75
10,D10,45.6666666666666667,0.33333333333333333333,53.3333333333333300,3.8333333333333335
11,D01,24.3333333333333333,2.3333333333333333,28.1666666666666687,5.75
11,D02,26.3333333333333333,2.0000000000000000,28.9999999999999980,5.5
11,D03,26.0000000000000000,1.3333333333333333,29.8333333333333333,8.0
11,D04,23.0000000000000000,2.0000000000000000,30.6666666666666680,2.142857142857143
11,D05,24.3333333333333333,2.3333333333333333,31.4999999999999973,2.2857142857142856
11,D06,26.6666666666666667,1.6666666666666667,32.3333333333333333,5.2
11,D07,25.6666666666666667,2.3333333333333333,33.1666666666666680,2.6666666666666665
11,D08,25.0000000000000000,2.0000000000000000,33.9999999999999973,5.25
11,D09,26.0000000000000000,2.0000000000000000,34.8333333333333333,7.75
11,D10,26.0000000000000000,2.0000000000000000,35.6666666666666640,3.8333333333333335
12,D01,33.3333333333333333,1.6666666666666667,34.8333333333333360,5.5
12,D02,33.0000000000000000,1.3333333333333333,35.6666666666666640,5.5
12,D03,32.0000000000000000,0.66666666666666666667,36.5000000000000000,8.0
12,D04,32.0000000000000000,2.3333333333333333,37.3333333333333360,2.142857142857143
12,D05,31.6666666666666667,1.3333333333333333,38.1666666666666640,2.2857142857142856
12,D06,33.3333333333333333,2.0000000000000000,39.0000000000000000,5.2
12,D07,33.3333333333333333,1.6666666666666667,39.8333333333333360,2.6666666666666665
12,D08,32.6666666666666667,1.00000000000000000000,40.6666666666666640,5.25
12,D09,33.3333333333333333,1.6666666666666667,41.5000000000000000,7.75
12,D10,32.6666666666666667,1.00000000000000000000,42.3333333333333300,3.8333333333333335
13,D01,27.6666666666666667,1.6666666666666667,34.8333333333333360,5.5
13,D02,25.6666666666666667,1.6666666666666667,35.6666666666666640,5.5
13,D03,29.6666666666666667,1.00000000000000000000,36.5000000000000000,8.0
13,D04,24.0000000000000000,2.0000000000000000,37.3333333333333360,2.142857142857143
13,D05,25.6666666666666667,3.3333333333333333,38.1666666666666640,2.2857142857142856
13,D06,26.6666666666666667,2.6666666666666667,39.0000000000000000,5.2
13,D07,26.6666666666666667,2.6666666666666667,39.8333333333333360,2.6666666666666665
13,D08,26.0000000000000000,2.0000000000000000,40.6666666666666640,5.25
13,D09,28.3333333333333333,1.00000000000000000000,41.5000000000000000,7.75
13,D10,27.0000000000000000,3.0000000000000000,42.3333333333333300,3.8333333333333335
14,D01,16.0000000000000000,2.6666666666666667,23.5000000000000000,5.5
14,D02,16.6666666666666667,2.0000000000000000,24.3333333333333333,5.5
14,D03,19.6666666666666667,1.6666666666666667,25.1666666666666667,8.0
14,D04,12.6666666666666667,3.0000000000000000,26.0000000000000000,2.142857142857143
14,D05,13.0000000000000000,3.0000000000000000,26.8333333333333307,2.2857142857142856
14,D06,19.6666666666666667,1.6666666666666667,27.6666666666666667,4.0
14,D07,14.0000000000000000,2.3333333333333333,28.5000000000000000,2.6666666666666665
14,D08,15.3333333333333333,3.3333333333333333,29.3333333333333307,5.25
14,D09,17.3333333333333333,2.0000000000000000,30.1666666666666667,7.75
14,D10,14.6666666666666667,2.3333333333333333,30.9999999999999980,3.8333333333333335
15,D01,22.0000000000000000,1.00000000000000000000,34.8333333333333360,4.0
15,D02,25.0000000000000000,4.0000000000000000,35.6666666666666640,5.5
15,D03,22.0000000000000000,1.00000000000000000000,36.5000000000000000,6.25
15,D04,21.0000000000000000,3.0000000000000000,37.3333333333333360,2.3333333333333335
15,D05,24.0000000000000000,6.0000000000000000,38.1666666666666640,2.5
15,D06,27.0000000000000000,6.0000000000000000,39.0000000000000000,6.0
15,D07,22.0000000000000000,4.0000000000000000,39.8333333333333360,4.0
15,D08,20.0000000000000000,2.0000000000000000,40.6666666666666640,3.3333333333333335
15,D09,25.0000000000000000,3.0000000000000000,41.5000000000000000,5.5
15,D10,8.0000000000000000,1.00000000000000000000,19.6666666666666647,2.6666666666666665
16,D01,12.0000000000000000,4.0000000000000000,34.8333333333333360,4.0
16,D02,9.0000000000000000,5.0000000000000000,35.6666666666666640,5.5
16,D03,22.0000000000000000,3.0000000000000000,36.5000000000000000,6.25
16,D04,5.0000000000000000,5.0000000000000000,37.3333333333333360,2.3333333333333335
16,D05,11.0000000000000000,10.0000000000000000,38.1666666666666640,2.5
16,D06,19.0000000000000000,6.0000000000000000,39.0000000000000000,4.5
16,D07,8.0000000000000000,7.0000000000000000,39.8333333333333360,4.0
16,D08,10.0000000000000000,7.0000000000000000,40.6666666666666640,3.3333333333333335
16,D09,16.0000000000000000,4.0000000000000000,41.5000000000000000,5.5
16,D10,4.3333333333333333,3.0000000000000000,19.6666666666666647,2.6666666666666665
17,D01,17.6666666666666667,1.00000000000000000000,20.1666666666666670,3.0
17,D02,18.0000000000000000,1.3333333333333333,20.9999999999999993,1.8
17,D03,17.6666666666666667,1.00000000000000000000,21.8333333333333333,6.25
17,D04,18.3333333333333333,1.3333333333333333,22.6666666666666667,1.0
17,D05,17.3333333333333333,0.33333333333333333333,23.4999999999999980,1.1
17,D06,17.3333333333333333,0.66666666666666666667,24.3333333333333333,3.1666666666666665
17,D07,17.3333333333333333,0.33333333333333333333,25.1666666666666667,1.1428571428571428
17,D08,18.0000000000000000,1.3333333333333333,25.9999999999999980,1.4285714285714286
17,D09,17.6666666666666667,1.00000000000000000000,26.8333333333333333,4.0
17,D10,17.6666666666666667,1.00000000000000000000,27.6666666666666647,1.4444444444444444
18,D01,39.0000000000000000,2.3333333333333333,48.5000000000000007,3.0
18,D02,36.0000000000000000,1.6666666666666667,49.3333333333333327,1.8
18,D03,40.6666666666666667,2.0000000000000000,50.1666666666666667,6.25
18,D04,36.3333333333333333,2.0000000000000000,51.0000000000000007,1.0
18,D05,38.0000000000000000,3.6666666666666667,51.8333333333333327,1.1
18,D06,38.6666666666666667,4.0000000000000000,52.6666666666666667,3.1666666666666665
18,D07,36.0000000000000000,1.6666666666666667,53.5000000000000007,1.1428571428571428
18,D08,39.3333333333333333,4.3333333333333333,54.3333333333333327,1.4285714285714286
18,D09,38.6666666666666667,1.00000000000000000000,55.1666666666666667,4.0
18,D10,39.3333333333333333,4.3333333333333333,55.9999999999999967,1.4444444444444444
19,D01,42.0000000000000000,3.0000000000000000,52.1666666666666673,3.0
19,D02,39.6666666666666667,2.6666666666666667,52.9999999999999993,1.8
19,D03,43.3333333333333333,2.6666666666666667,53.8333333333333333,4.25
19,D04,39.3333333333333333,3.6666666666666667,54.6666666666666673,1.0
19,D05,40.0000000000000000,3.3333333333333333,55.4999999999999993,1.1
19,D06,42.3333333333333333,3.6666666666666667,56.3333333333333333,1.8888888888888888
19,D07,40.0000000000000000,3.3333333333333333,57.1666666666666673,1.1428571428571428
19,D08,40.0000000000000000,3.6666666666666667,57.9999999999999993,1.4285714285714286
19,D09,42.6666666666666667,2.6666666666666667,58.8333333333333333,4.0
19,D10,40.3333333333333333,3.6666666666666667,59.6666666666666633,1.4444444444444444
20,D01,29.6666666666666667,1.00000000000000000000,34.8333333333333360,2.3333333333333335
20,D02,29.3333333333333333,1.3333333333333333,35.6666666666666640,1.8
20,D03,34.3333333333333333,0.66666666666666666667,36.5000000000000000,4.25
20,D04,27.0000000000000000,2.0000000000000000,37.3333333333333360,1.0
20,D05,29.0000000000000000,3.0000000000000000,38.1666666666666640,1.1
20,D06,31.6666666666666667,0.66666666666666666667,39.0000000000000000,1.8888888888888888
20,D07,28.6666666666666667,2.0000000000000000,39.8333333333333360,1.1428571428571428
20,D08,29.3333333333333333,2.0000000000000000,40.6666666666666640,1.25
20,D09,31.3333333333333333,0.66666666666666666667,41.5000000000000000,4.0
20,D10,30.0000000000000000,2.0000000000000000,42.3333333333333300,1.4444444444444444
21,D01,27.6666666666666667,1.6666666666666667,34.8333333333333360,2.3333333333333335
21,D02,26.6666666666666667,2.6666666666666667,35.6666666666666640,1.8
21,D03,27.0000000000000000,2.6666666666666667,36.5000000000000000,4.25
21,D04,28.3333333333333333,2.3333333333333333,37.3333333333333360,1.0
21,D05,28.3333333333333333,1.3333333333333333,38.1666666666666640,1.1
21,D06,27.3333333333333333,3.3333333333333333,39.0000000000000000,1.8888888888888888
21,D07,28.0000000000000000,2.3333333333333333,39.8333333333333360,1.1428571428571428
21,D08,28.3333333333333333,3.0000000000000000,40.6666666666666640,1.25
21,D09,27.3333333333333333,2.6666666666666667,41.5000000000000000,4.0
21,D10,26.3333333333333333,1.6666666666666667,42.3333333333333300,1.4444444444444444
22,D01,19.0000000000000000,4.3333333333333333,34.8333333333333360,2.3333333333333335
22,D02,16.6666666666666667,4.3333333333333333,35.6666666666666640,1.8
22,D03,20.6666666666666667,1.6666666666666667,36.5000000000000000,4.25
22,D04,17.0000000000000000,5.3333333333333333,37.3333333333333360,1.0
22,D05,15.6666666666666667,4.6666666666666667,38.1666666666666640,1.1
22,D06,20.0000000000000000,5.3333333333333333,39.0000000000000000,1.8888888888888888
22,D07,14.3333333333333333,3.0000000000000000,39.8333333333333360,1.1428571428571428
22,D08,17.3333333333333333,6.3333333333333333,40.6666666666666640,1.25
22,D09,19.6666666666666667,3.6666666666666667,41.5000000000000000,4.0
22,D10,16.0000000000000000,5.3333333333333333,42.3333333333333300,1.4444444444444444
23,D01,31.3333333333333333,1.3333333333333333,34.8333333333333360,2.2
23,D02,33.3333333333333333,0.66666666666666666667,35.6666666666666640,1.0
23,D03,33.3333333333333333,1.00000000000000000000,36.5000000000000000,4.25
23,D04,29.3333333333333333,1.6666666666666667,37.3333333333333360,1.0
23,D05,30.0000000000000000,2.0000000000000000,38.1666666666666640,1.0
23,D06,34.0000000000000000,1.00000000000000000000,39.0000000000000000,1.0
23,D07,29.6666666666666667,1.00000000000000000000,39.8333333333333360,1.0
23,D08,31.6666666666666667,1.6666666666666667,40.6666666666666640,1.0
23,D09,33.6666666666666667,1.3333333333333333,41.5000000000000000,3.5
23,D10,33.6666666666666667,1.3333333333333333,42.3333333333333300,1.0
24,D01,19.0000000000000000,3.6666666666666667,34.8333333333333360,2.2
24,D02,19.0000000000000000,4.3333333333333333,35.6666666666666640,1.0
24,D03,22.6666666666666667,1.3333333333333333,36.5000000000000000,4.25
24,D04,14.0000000000000000,3.6666666666666667,37.3333333333333360,1.0
24,D05,18.0000000000000000,6.3333333333333333,38.1666666666666640,1.0
24,D06,19.6666666666666667,5.3333333333333333,39.0000000000000000,1.0
24,D07,15.6666666666666667,3.6666666666666667,39.8333333333333360,1.0
24,D08,18.0000000000000000,6.3333333333333333,40.6666666666666640,1.0
24,D09,21.0000000000000000,2.0000000000000000,41.5000000000000000,3.5
24,D10,17.6666666666666667,4.0000000000000000,42.3333333333333300,1.0
25,D01,19.3333333333333333,1.6666666666666667,31.5000000000000013,2.2
25,D02,18.0000000000000000,3.0000000000000000,32.3333333333333320,1.0
25,D03,24.0000000000000000,1.6666666666666667,33.1666666666666667,4.25
25,D04,15.0000000000000000,2.6666666666666667,34.0000000000000013,1.0
25,D05,17.0000000000000000,4.6666666666666667,34.8333333333333307,1.0
25,D06,18.3333333333333333,3.3333333333333333,35.6666666666666667,1.0
25,D07,16.0000000000000000,4.0000000000000000,36.5000000000000013,1.0
25,D08,15.0000000000000000,3.0000000000000000,37.3333333333333307,1.0
25,D09,22.3333333333333333,2.6666666666666667,38.1666666666666667,3.5
25,D10,19.0000000000000000,4.0000000000000000,38.9999999999999967,1.0
26,D01,6.3333333333333333,2.3333333333333333,44.8333333333333327,2.2
26,D02,6.5000000000000000,4.0000000000000000,30.1666666666666660,1.0
26,D03,14.5000000000000000,1.5000000000000000,31.0000000000000000,4.25
26,D04,4.5000000000000000,4.5000000000000000,31.8333333333333340,1.0
26,D05,7.5000000000000000,6.5000000000000000,32.6666666666666640,1.0
26,D06,9.0000000000000000,6.0000000000000000,33.5000000000000000,1.0
26,D07,4.5000000000000000,4.0000000000000000,34.3333333333333340,1.0
26,D08,6.5000000000000000,6.5000000000000000,35.1666666666666640,1.0
